File Name,Extension,Creation Time,Modified Time,File Directory,File Drive,File Size
multimedia,.asm,Fri May 20 19:58:40 2022,Tue May 27 01:55:58 2003,playmidi,D:,5388
multimedia,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 06:56:36 2011,playmidi,D:,4096
Multimedia,.obj,Fri May 20 19:58:41 2022,Sun Oct  2 06:56:36 2011,playmidi,D:,2513
rsrc,.rc,Fri May 20 19:58:41 2022,Tue May 27 00:55:50 2003,playmidi,D:,1244
sample,.mid,Fri May 20 19:58:41 2022,Tue Mar 10 20:45:20 1998,playmidi,D:,7384
makeit,.bat,Fri May 20 19:58:40 2022,Mon Oct 20 04:01:52 2008,PlayMP3,D:,1397
Multimedia,.asm,Fri May 20 19:58:40 2022,Mon Oct 20 03:59:28 2008,PlayMP3,D:,6130
Multimedia,.exe,Fri May 20 19:58:42 2022,Mon Oct  3 09:38:41 2011,PlayMP3,D:,4096
Multimedia,.obj,Fri May 20 19:58:41 2022,Mon Oct  3 09:38:41 2011,PlayMP3,D:,2493
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Oct 20 04:01:44 2008,PlayMP3,D:,1243
makeit,.bat,Fri May 20 19:58:40 2022,Mon Aug  4 04:00:00 2003,popinfo,D:,1383
popinfo,.asm,Fri May 20 19:58:40 2022,Mon Aug  4 06:04:16 2003,popinfo,D:,3698
popinfo,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 06:56:41 2011,popinfo,D:,3584
popinfo,.txt,Fri May 20 19:58:41 2022,Mon Aug  4 06:19:32 2003,popinfo,D:,1238
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Aug  4 11:46:36 2003,popinfo,D:,1380
sample,.hlp,Fri May 20 19:58:40 2022,Mon Aug  4 04:33:40 2003,popinfo,D:,6049
makeit,.bat,Fri May 20 19:58:40 2022,Thu Sep  8 03:39:20 2011,tabs,D:,920
tabs,.asm,Fri May 20 19:58:40 2022,Wed Sep 14 06:33:34 2011,tabs,D:,17513
tabs,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 06:56:46 2011,tabs,D:,6144
tabs,.obj,Fri May 20 19:58:41 2022,Sun Oct  2 06:56:46 2011,tabs,D:,8002
nested,.asm,Fri May 20 19:58:40 2022,Sat Dec 28 09:18:34 2002,nested,D:,5357
nested,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 16:35:38 2008,nested,D:,4608
nested,.ico,Fri May 20 19:58:41 2022,Wed Dec 25 13:50:18 2002,nested,D:,766
nested,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 16:35:08 2008,nested,D:,6818
rsrc,.rc,Fri May 20 19:58:41 2022,Sat Dec 28 08:06:02 2002,nested,D:,60
pbddemo,.asm,Fri May 20 19:58:40 2022,Sun Apr 27 16:42:42 2008,pbddemo,D:,7001
pbddemo,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 16:43:02 2008,pbddemo,D:,11776
pbddemo,.ico,Fri May 20 19:58:41 2022,Sun Dec 29 10:33:48 2002,pbddemo,D:,766
pbddemo,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 16:42:54 2008,pbddemo,D:,6446
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Jan 12 09:50:22 2003,pbddemo,D:,61
about,.asm,Fri May 20 19:58:40 2022,Sun Jan 12 07:31:56 2003,lib,D:,6833
dlglib,.inc,Fri May 20 19:58:41 2022,Mon Oct 31 06:01:18 2005,lib,D:,898
dlglib,.lib,Fri May 20 19:58:41 2022,Sun Jan 12 10:57:48 2003,lib,D:,12814
getfile,.asm,Fri May 20 19:58:40 2022,Wed Jan  1 05:58:10 2003,lib,D:,4503
getip,.asm,Fri May 20 19:58:40 2022,Mon Oct 31 06:02:46 2005,lib,D:,4602
gettext,.asm,Fri May 20 19:58:40 2022,Wed Jan  1 18:10:36 2003,lib,D:,4431
ip2str,.asm,Fri May 20 19:58:40 2022,Sat Jan 11 12:02:08 2003,lib,D:,1259
loadlist,.asm,Fri May 20 19:58:40 2022,Thu Jan  2 05:57:08 2003,lib,D:,1609
makeit,.bat,Fri May 20 19:58:40 2022,Tue Dec 31 12:16:02 2002,lib,D:,174
simple,.asm,Fri May 20 19:58:40 2022,Wed Jan  8 07:44:06 2003,simple,D:,1841
simple,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 16:44:06 2008,simple,D:,2560
simple,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 16:43:58 2008,simple,D:,6798
rsrc,.rc,Fri May 20 19:58:41 2022,Sat Dec 28 07:28:42 2002,simple2,D:,61
simple2,.asm,Fri May 20 19:58:40 2022,Sat Dec 28 07:59:40 2002,simple2,D:,2112
simple2,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 16:44:30 2008,simple2,D:,4096
simple2,.ico,Fri May 20 19:58:41 2022,Wed Dec 25 13:50:18 2002,simple2,D:,766
simple2,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 16:44:24 2008,simple2,D:,6818
tests,.asm,Fri May 20 19:58:40 2022,Tue Jan  7 12:23:32 2003,tests,D:,2314
tests,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 16:45:00 2008,tests,D:,3072
tests,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 16:44:52 2008,tests,D:,6798
aboutdlgs,.txt,Fri May 20 19:58:41 2022,Sat Sep 24 23:13:58 2011,dialogs_later,D:,189
basicdlg,.asm,Fri May 20 19:58:40 2022,Sun Mar 20 09:25:29 2011,basic,D:,7287
basicdlg,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 06:56:59 2011,basic,D:,9728
basicdlg,.ico,Fri May 20 19:58:40 2022,Sun Mar 20 09:25:29 2011,basic,D:,4286
makeit,.bat,Fri May 20 19:58:40 2022,Sun Mar 20 09:25:29 2011,basic,D:,701
manifest,.xml,Fri May 20 19:58:41 2022,Sun Mar 20 09:25:29 2011,basic,D:,439
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Mar 20 09:25:29 2011,basic,D:,1135
calender,.asm,Fri May 20 19:58:40 2022,Thu Sep 29 07:00:58 2011,calender,D:,1816
calender,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 07:05:12 2011,calender,D:,4096
calender,.inc,Fri May 20 19:58:41 2022,Thu Sep 29 07:07:11 2011,calender,D:,6798
manifest,.xml,Fri May 20 19:58:41 2022,Thu Sep 29 07:04:46 2011,calender,D:,430
rsrc,.rc,Fri May 20 19:58:41 2022,Thu Sep 29 07:04:59 2011,calender,D:,994
check,.asm,Fri May 20 19:58:40 2022,Mon Mar 21 04:58:31 2011,check,D:,7502
check,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 06:57:10 2011,check,D:,10240
check,.ico,Fri May 20 19:58:40 2022,Mon Mar 21 04:28:45 2011,check,D:,4286
makeit,.bat,Fri May 20 19:58:40 2022,Mon Mar 21 04:28:45 2011,check,D:,680
manifest,.xml,Fri May 20 19:58:41 2022,Mon Mar 21 04:28:45 2011,check,D:,439
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Mar 21 04:28:45 2011,check,D:,1123
gettext,.asm,Fri May 20 19:58:40 2022,Wed Oct 26 18:32:27 2011,gettext,D:,4416
gettext,.exe,Fri May 20 19:58:42 2022,Wed Oct 26 18:44:57 2011,gettext,D:,8192
gettext,.ico,Fri May 20 19:58:40 2022,Tue Mar 15 16:20:33 2011,gettext,D:,2238
makeit,.bat,Fri May 20 19:58:40 2022,Sun Mar 20 16:14:56 2011,gettext,D:,692
manifest,.xml,Fri May 20 19:58:41 2022,Mon Mar 14 17:01:51 2011,gettext,D:,431
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Mar 20 15:32:30 2011,gettext,D:,1113
image,.asm,Fri May 20 19:58:40 2022,Sun Mar 20 10:11:49 2011,image,D:,5812
image,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:02:34 2011,image,D:,46080
image,.ico,Fri May 20 19:58:40 2022,Sun Mar 20 09:57:21 2011,image,D:,4286
makeit,.bat,Fri May 20 19:58:40 2022,Sun Mar 20 09:57:21 2011,image,D:,680
manifest,.xml,Fri May 20 19:58:41 2022,Sun Mar 20 09:57:21 2011,image,D:,439
raphael,.bmp,Fri May 20 19:58:40 2022,Sun Mar 20 09:59:27 2011,image,D:,36918
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Mar 20 10:02:00 2011,image,D:,1150
lists,.asm,Fri May 20 19:58:40 2022,Mon Mar 21 03:37:46 2011,lists,D:,6562
lists,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:02:38 2011,lists,D:,10240
lists,.ico,Fri May 20 19:58:40 2022,Mon Mar 21 02:54:18 2011,lists,D:,4286
makeit,.bat,Fri May 20 19:58:40 2022,Mon Mar 21 02:54:18 2011,lists,D:,680
manifest,.xml,Fri May 20 19:58:41 2022,Mon Mar 21 02:54:18 2011,lists,D:,439
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Mar 21 02:54:18 2011,lists,D:,1123
makeit,.bat,Fri May 20 19:58:40 2022,Sun Mar 20 10:13:17 2011,progress,D:,701
manifest,.xml,Fri May 20 19:58:41 2022,Sun Mar 20 10:13:17 2011,progress,D:,439
progress,.asm,Fri May 20 19:58:40 2022,Fri Nov 11 17:23:37 2011,progress,D:,6486
progress,.exe,Fri May 20 19:58:42 2022,Fri Nov 11 17:23:42 2011,progress,D:,9728
progress,.ico,Fri May 20 19:58:41 2022,Sun Mar 20 10:13:17 2011,progress,D:,4286
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Mar 20 10:13:17 2011,progress,D:,1135
makeit,.bat,Fri May 20 19:58:40 2022,Mon Mar 21 03:48:27 2011,radio,D:,680
manifest,.xml,Fri May 20 19:58:41 2022,Mon Mar 21 03:48:27 2011,radio,D:,439
radio,.asm,Fri May 20 19:58:40 2022,Mon Mar 21 04:23:25 2011,radio,D:,7346
radio,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:02:51 2011,radio,D:,10240
radio,.ico,Fri May 20 19:58:41 2022,Mon Mar 21 03:48:27 2011,radio,D:,4286
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Mar 21 03:48:27 2011,radio,D:,1123
makeit,.bat,Fri May 20 19:58:40 2022,Sun Mar 20 16:35:08 2011,riched,D:,687
manifest,.xml,Fri May 20 19:58:41 2022,Sun Mar 20 16:35:08 2011,riched,D:,439
riched,.asm,Fri May 20 19:58:40 2022,Sun Mar 20 17:34:20 2011,riched,D:,6154
riched,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:02:56 2011,riched,D:,9728
riched,.ico,Fri May 20 19:58:41 2022,Sun Mar 20 16:35:08 2011,riched,D:,4286
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Mar 20 16:35:08 2011,riched,D:,1127
makeit,.bat,Fri May 20 19:58:40 2022,Sun Mar 20 09:27:21 2011,statusbar,D:,687
manifest,.xml,Fri May 20 19:58:41 2022,Sun Mar 20 09:27:21 2011,statusbar,D:,439
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Mar 20 09:27:21 2011,statusbar,D:,1127
status,.asm,Fri May 20 19:58:40 2022,Sun Mar 20 09:56:48 2011,statusbar,D:,5118
status,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:03:00 2011,statusbar,D:,9728
status,.ico,Fri May 20 19:58:41 2022,Sun Mar 20 09:27:21 2011,statusbar,D:,4286
enumdd,.asm,Fri May 20 19:58:40 2022,Sun Aug 19 08:45:34 2007,enumdd,D:,7031
enumdd,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 06:49:40 2011,enumdd,D:,4096
enumdd,.ico,Fri May 20 19:58:40 2022,Sun Aug 19 05:38:56 2007,enumdd,D:,766
enumdd,.inc,Fri May 20 19:58:41 2022,Sun Aug 19 07:08:42 2007,enumdd,D:,2585
makeit,.bat,Fri May 20 19:58:40 2022,Sun Aug 19 07:40:22 2007,enumdd,D:,1582
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Aug 19 07:07:12 2007,enumdd,D:,62
statusbr,.asm,Fri May 20 19:58:40 2022,Sun Aug 19 05:38:56 2007,enumdd,D:,875
enumwin,.asm,Fri May 20 19:58:40 2022,Fri Nov 11 17:15:59 2011,enumwin,D:,13243
enumwin,.exe,Fri May 20 19:58:42 2022,Fri Nov 11 17:16:01 2011,enumwin,D:,7168
enumwin,.xml,Fri May 20 19:58:41 2022,Thu Sep 29 05:18:49 2011,enumwin,D:,429
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,enumwin,D:,766
makeit,.bat,Fri May 20 19:58:40 2022,Sun Aug 19 20:57:16 2007,enumwin,D:,783
rsrc,.rc,Fri May 20 19:58:41 2022,Thu Sep 29 05:19:15 2011,enumwin,D:,987
makeit,.bat,Fri May 20 19:58:40 2022,Wed Aug 22 03:21:28 2007,pid,D:,698
pid,.asm,Fri May 20 19:58:40 2022,Mon Aug 20 06:48:40 2007,pid,D:,2365
pid,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 06:49:45 2011,pid,D:,2560
3dframes,.asm,Fri May 20 19:58:40 2022,Thu Sep 29 04:39:08 2011,3dframes,D:,10874
3dframes,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 04:39:12 2011,3dframes,D:,4096
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,3dframes,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,3dframes,D:,288
bmbutton,.asm,Fri May 20 19:58:40 2022,Thu May 20 16:51:46 1999,bmbutton,D:,9967
bmbutton,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 15:52:20 2008,bmbutton,D:,11776
bmbutton,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 15:51:46 2008,bmbutton,D:,2375
file0002,.ic0,Fri May 20 19:58:40 2022,Thu May 20 15:09:36 1999,bmbutton,D:,766
file0003,.ico,Fri May 20 19:58:40 2022,Thu May 20 15:15:40 1999,bmbutton,D:,766
file0010,.bmp,Fri May 20 19:58:40 2022,Thu May 20 15:54:56 1999,bmbutton,D:,1990
file0011,.bmp,Fri May 20 19:58:40 2022,Thu May 20 15:54:56 1999,bmbutton,D:,1990
mainicon,.ico,Fri May 20 19:58:40 2022,Thu May 20 15:09:36 1999,bmbutton,D:,766
makeit,.bat,Fri May 20 19:58:40 2022,Sun Apr 27 15:52:18 2008,bmbutton,D:,677
rsrc,.rc,Fri May 20 19:58:41 2022,Sat Nov 20 09:58:12 1999,bmbutton,D:,308
comctls,.asm,Fri May 20 19:58:40 2022,Thu Sep 29 04:38:15 2011,comctls,D:,12762
comctls,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 04:38:22 2011,comctls,D:,5120
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,comctls,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,comctls,D:,288
blddll,.bat,Fri May 20 19:58:40 2022,Mon Jan 18 15:13:44 1999,dll,D:,217
blddll,.pif,Fri May 20 19:58:41 2022,Tue Oct 22 16:02:14 2002,dll,D:,967
disasm,.txt,Fri May 20 19:58:41 2022,Mon Nov 30 06:53:54 2009,dll,D:,62
readme,.txt,Fri May 20 19:58:41 2022,Thu Jan 21 14:02:24 1999,dll,D:,1674
tstdll,.asm,Fri May 20 19:58:40 2022,Fri Apr 30 05:49:40 1999,dll,D:,2463
tstdll,.def,Fri May 20 19:58:40 2022,Wed Jan 20 17:30:20 1999,dll,D:,34
tstdll,.dll,Fri May 20 19:58:42 2022,Mon Sep 12 18:43:26 2005,dll,D:,2560
tstdll,.exp,Fri May 20 19:58:40 2022,Mon Sep 12 18:43:26 2005,dll,D:,506
tstdll,.lib,Fri May 20 19:58:41 2022,Mon Sep 12 18:43:26 2005,dll,D:,2068
calldll,.asm,Fri May 20 19:58:40 2022,Thu Jan 21 05:09:02 1999,calldll,D:,6792
calldll,.exe,Fri May 20 19:58:42 2022,Thu Jan 21 05:09:08 1999,calldll,D:,5120
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,calldll,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,calldll,D:,288
tstdll,.dll,Fri May 20 19:58:42 2022,Thu Jan 21 05:06:08 1999,calldll,D:,2560
loaddll,.asm,Fri May 20 19:58:40 2022,Thu Jan 21 05:08:26 1999,loaddll,D:,6560
loaddll,.exe,Fri May 20 19:58:42 2022,Thu Jan 21 05:08:08 1999,loaddll,D:,5120
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,loaddll,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,loaddll,D:,288
tstdll,.dll,Fri May 20 19:58:42 2022,Thu Jan 21 05:06:08 1999,loaddll,D:,2560
tstdll,.lib,Fri May 20 19:58:41 2022,Wed Jan 20 17:47:18 1999,loaddll,D:,2068
filtinpt,.asm,Fri May 20 19:58:40 2022,Thu Sep 29 04:44:04 2011,filtinpt,D:,10300
filtinpt,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 04:44:10 2011,filtinpt,D:,4096
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,filtinpt,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,filtinpt,D:,288
generic,.asm,Fri May 20 19:58:40 2022,Wed Jan 27 17:01:32 1999,generic,D:,13798
generic,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:41:50 2005,generic,D:,5120
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,generic,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,generic,D:,288
readme,.txt,Fri May 20 19:58:41 2022,Tue Nov 16 17:45:20 1999,leeto,D:,913
31337,.asm,Fri May 20 19:58:40 2022,Tue Nov 16 17:12:54 1999,31337,D:,2975
31337,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 04:46:57 2011,31337,D:,3584
31337,.inc,Fri May 20 19:58:41 2022,Wed Sep 15 07:07:52 1999,31337,D:,755
resource,.inc,Fri May 20 19:58:41 2022,Tue Nov 16 16:28:56 1999,31337,D:,232
rsrc,.rc,Fri May 20 19:58:41 2022,Tue Nov 16 16:29:18 1999,31337,D:,812
listbox,.asm,Fri May 20 19:58:40 2022,Thu Sep 29 04:45:17 2011,listbox,D:,8217
listbox,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 04:45:25 2011,listbox,D:,4096
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,listbox,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,listbox,D:,288
filedlgs,.asm,Fri May 20 19:58:40 2022,Mon May 17 07:32:50 1999,mdidemo,D:,2104
mainicon,.ico,Fri May 20 19:58:40 2022,Mon May 17 07:32:50 1999,mdidemo,D:,766
makeit,.bat,Fri May 20 19:58:40 2022,Sun Apr 27 15:53:28 2008,mdidemo,D:,671
mditest,.asm,Fri May 20 19:58:40 2022,Fri May 21 06:19:38 1999,mdidemo,D:,12557
mditest,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 15:53:32 2008,mdidemo,D:,8704
mditest,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 15:53:04 2008,mdidemo,D:,2170
rsrc,.rc,Fri May 20 19:58:41 2022,Mon May 17 18:00:38 1999,mdidemo,D:,725
statusbr,.asm,Fri May 20 19:58:40 2022,Mon May 17 07:32:50 1999,mdidemo,D:,969
tbmacros,.asm,Fri May 20 19:58:40 2022,Mon May 17 07:32:50 1999,mdidemo,D:,2065
toolbar,.asm,Fri May 20 19:58:40 2022,Mon May 17 07:32:50 1999,mdidemo,D:,2951
makeit,.bat,Fri May 20 19:58:40 2022,Fri Sep  8 17:37:18 2000,minimum,D:,237
minimum,.asm,Fri May 20 19:58:40 2022,Wed Jan 20 10:05:56 1999,minimum,D:,1250
minimum,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 04:40:28 2011,minimum,D:,1024
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,oldstyle,D:,766
oldstyle,.asm,Fri May 20 19:58:40 2022,Mon Apr 12 18:15:34 1999,oldstyle,D:,6561
oldstyle,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:40:36 2005,oldstyle,D:,3584
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Sep  7 16:47:58 1998,oldstyle,D:,288
list,.asm,Fri May 20 19:58:40 2022,Mon Nov 29 05:27:28 1999,poplist,D:,711
list,.txt,Fri May 20 19:58:41 2022,Mon Nov 29 05:26:22 1999,poplist,D:,252
poplist,.asm,Fri May 20 19:58:40 2022,Mon Nov 29 05:31:42 1999,poplist,D:,7114
poplist,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:38:02 2005,poplist,D:,3072
qbconvrt,.bas,Fri May 20 19:58:40 2022,Fri Nov 26 22:34:48 1999,poplist,D:,883
popup,.asm,Fri May 20 19:58:40 2022,Sat Nov 20 10:03:10 1999,popup,D:,5445
popup,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:40:30 2005,popup,D:,3584
filedlgs,.asm,Fri May 20 19:58:40 2022,Sat Oct  9 09:41:56 1999,qikpad,D:,2104
mainicon,.ico,Fri May 20 19:58:40 2022,Wed Oct 13 12:22:12 1999,qikpad,D:,766
makeit,.bat,Fri May 20 19:58:40 2022,Mon Sep 12 18:37:44 2005,qikpad,D:,683
qikpad,.asm,Fri May 20 19:58:40 2022,Mon Sep 12 18:35:44 2005,qikpad,D:,16756
qikpad,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 15:55:00 2008,qikpad,D:,13312
qikpad,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 15:54:50 2008,qikpad,D:,2747
rsrc,.rc,Fri May 20 19:58:41 2022,Sun Nov 21 15:00:10 1999,qikpad,D:,1046
rsrc,.res,Fri May 20 19:58:41 2022,Sun Apr 27 15:54:58 2008,qikpad,D:,3488
statusbr,.asm,Fri May 20 19:58:40 2022,Mon Oct 11 11:05:48 1999,qikpad,D:,971
tbmacros,.asm,Fri May 20 19:58:40 2022,Sat Oct  9 09:41:56 1999,qikpad,D:,2065
toolbar,.asm,Fri May 20 19:58:40 2022,Sun Nov 21 15:09:48 1999,qikpad,D:,2890
toolbar,.bmp,Fri May 20 19:58:40 2022,Mon Oct 11 08:54:18 1999,qikpad,D:,1978
mainicon,.ico,Fri May 20 19:58:40 2022,Mon Sep  7 10:21:38 1998,regkey,D:,766
regkey,.asm,Fri May 20 19:58:40 2022,Mon May  3 07:19:12 1999,regkey,D:,9806
regkey,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:40:06 2005,regkey,D:,5120
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Mar 29 19:29:44 1999,regkey,D:,64
resdlg,.asm,Fri May 20 19:58:40 2022,Wed Jun  7 09:09:02 2000,resdlg,D:,2002
resdlg,.exe,Fri May 20 19:58:42 2022,Thu Sep 29 04:17:04 2011,resdlg,D:,3584
rsrc,.rc,Fri May 20 19:58:41 2022,Sat Nov 20 10:04:40 1999,resdlg,D:,938
icon1,.ico,Fri May 20 19:58:40 2022,Sat May 15 06:31:46 1999,resdlg2,D:,766
resdlg2,.asm,Fri May 20 19:58:40 2022,Fri May 21 06:52:30 1999,resdlg2,D:,3872
resdlg2,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:31:20 2005,resdlg2,D:,5632
rsrc,.rc,Fri May 20 19:58:41 2022,Mon May 17 06:50:40 1999,resdlg2,D:,981
bitmap,.bmp,Fri May 20 19:58:40 2022,Sun Nov 21 17:51:04 1999,showbmp,D:,5830
ctrls,.asm,Fri May 20 19:58:40 2022,Sun Nov 21 18:14:54 1999,showbmp,D:,1831
mainicon,.ico,Fri May 20 19:58:40 2022,Tue Nov 23 16:31:42 1999,showbmp,D:,766
makeit,.bat,Fri May 20 19:58:40 2022,Sun Apr 27 15:56:26 2008,showbmp,D:,671
rsrc,.rc,Fri May 20 19:58:41 2022,Tue Nov 23 16:31:42 1999,showbmp,D:,126
showbmp,.asm,Fri May 20 19:58:40 2022,Tue Nov 23 16:35:06 1999,showbmp,D:,6084
showbmp,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 15:56:28 2008,showbmp,D:,10752
showbmp,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 15:56:02 2008,showbmp,D:,1900
apollo11,.bmp,Fri May 20 19:58:40 2022,Fri Oct  9 09:30:00 1998,showdib,D:,53878
dibfile,.asm,Fri May 20 19:58:40 2022,Fri Nov 26 06:27:56 1999,showdib,D:,4487
make,.bat,Fri May 20 19:58:40 2022,Fri Nov 26 07:57:00 1999,showdib,D:,940
printer,.bmp,Fri May 20 19:58:40 2022,Sun Aug  6 15:12:22 1995,showdib,D:,45416
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Nov 22 14:24:14 1999,showdib,D:,1339
showdib2,.asm,Fri May 20 19:58:40 2022,Mon Jun 12 08:26:22 2000,showdib,D:,16312
showdib2,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:30:56 2005,showdib,D:,7680
build,.bat,Fri May 20 19:58:40 2022,Thu May 27 15:53:04 1999,smc,D:,551
smc,.asm,Fri May 20 19:58:40 2022,Fri May 28 09:27:52 1999,smc,D:,3431
smc,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 18:30:46 2005,smc,D:,2560
filedlgs,.asm,Fri May 20 19:58:40 2022,Tue Jun  8 07:13:54 1999,splash,D:,2104
mainicon,.ico,Fri May 20 19:58:40 2022,Tue Jun  8 07:13:54 1999,splash,D:,766
makeit,.bat,Fri May 20 19:58:40 2022,Sun Apr 27 15:57:16 2008,splash,D:,665
rsrc,.rc,Fri May 20 19:58:41 2022,Tue Jun  8 07:13:54 1999,splash,D:,446
rsrc,.res,Fri May 20 19:58:41 2022,Sun Apr 27 15:57:20 2008,splash,D:,1108
splash,.asm,Fri May 20 19:58:40 2022,Tue Jun  8 17:56:42 1999,splash,D:,12771
splash,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 15:57:20 2008,splash,D:,8192
splash,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 15:57:02 2008,splash,D:,1977
statusbr,.asm,Fri May 20 19:58:40 2022,Tue Jun  8 07:13:54 1999,splash,D:,969
tbmacros,.asm,Fri May 20 19:58:40 2022,Tue Jun  8 07:13:54 1999,splash,D:,2065
toolbar,.asm,Fri May 20 19:58:40 2022,Tue Jun  8 07:13:54 1999,splash,D:,2951
ap,.ico,Fri May 20 19:58:40 2022,Sun Mar 14 10:32:24 1999,appack,D:,1078
aplib,.inc,Fri May 20 19:58:41 2022,Wed Jun 21 19:32:14 2000,appack,D:,290
aplib,.lib,Fri May 20 19:58:41 2022,Tue Apr 25 03:30:00 2000,appack,D:,10142
appack,.asm,Fri May 20 19:58:40 2022,Thu Jun 22 10:06:42 2000,appack,D:,15846
appack,.exe,Fri May 20 19:58:42 2022,Sun Apr 27 15:58:46 2008,appack,D:,27648
appack,.inc,Fri May 20 19:58:41 2022,Sun Apr 27 15:57:56 2008,appack,D:,2549
ctrls,.asm,Fri May 20 19:58:40 2022,Thu Jun 22 02:25:16 2000,appack,D:,1865
file0750,.bmp,Fri May 20 19:58:40 2022,Wed Jun 21 02:11:50 2000,appack,D:,11518
filedlgs,.asm,Fri May 20 19:58:40 2022,Wed Jun 21 12:15:10 2000,appack,D:,1717
